,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
1628,29-03-2007 10:29,1175144351,cat,53.35,18.69,1422.53,-7.54,26.23,3.98,12.8,1.03,6.24,8.52,12.04,6.48,46.26,63.029,42780000000,69760000000,N/A,0.84,1.68,10.439,1.68,11970000000,10.439,3540000000,5.17,4.3,13.9,319000000,0.494,27300000000,1.2,10.621,5800000000,1.88,0.16,63.4,10460000,1.7,1.6,9040000,outperform
1629,07-04-2007 14:35,1175936758,cat,54.39,16.4,1439.37,-4.87,21.27,3.98,13.07,1.05,6.35,8.52,12.04,6.48,46.26,63.029,43680000000,70650000000,N/A,0.86,1.7,10.574,1.7,11970000000,10.574,3540000000,5.17,4.3,13.9,319000000,0.494,27300000000,1.2,10.621,5800000000,1.99,0.16,63.5,10460000,1.7,1.6,9040000,outperform
1630,27-04-2007 09:10,1177645235,cat,59.71,12.9,1494.07,-7.64,20.54,3.651,14.03,1.12,6.29,8.34,11.68,6.24,42.7,64.666,47140000000,74160000000,N/A,0.92,1.76,11.206,1.76,11970000000,11.206,3510000000,5.2,2.9,6.6,337000000,0.522,27360000000,1.201,11.601,6640000000,1.99,0.16,63.4,10460000,1.7,1.6,9040000,outperform
1631,27-05-2007 15:37,1180260455,cat,,,1507.51,-8.73,,3.651,14.55,1.15,6.45,8.34,11.64,6.22,42.7,64.666,48480000000,75500000000,N/A,0.95,1.79,11.44,1.79,11970000000,11.44,3510000000,5.2,2.9,6.6,337000000,0.526,27360000000,1.201,11.699,6640000000,1.73,0.16,64.3,10500000,2.2,1.6,10460000,underperform
1632,29-06-2007 15:22,1183110737,cat,63.39,-0.32,1503.35,-12.07,11.75,3.651,15.17,1.2,6.76,8.34,11.64,6.22,42.7,64.666,50550000000,77670000000,N/A,1.11,1.84,11.768,1.84,11970000000,11.768,3510000000,5.2,2.9,6.6,337000000,0.526,27360000000,1.201,11.699,6640000000,2.03,0.16,64.4,9360000,1.8,1.5,11730000,outperform
1633,03-07-2007 16:00,1183458635,cat,63.14,-7.97,1524.87,-17.27,9.3,3.651,14.96,1.22,6.88,8.34,11.64,6.22,42.7,64.666,49850000000,78540000000,N/A,1.12,1.86,11.9,1.86,11970000000,11.9,3510000000,5.202,2.9,6.6,337000000,0.526,27360000000,1.201,11.699,6640000000,1.98,0.16,64.4,9360000,1.8,1.5,11730000,outperform
1634,14-10-2007 02:51,1192310515,cat,64.58,-36.4,1554.41,-35.45,-0.95,3.519,16.33,1.18,6.48,7.67,10.81,5.61,39.97,66.34,51320000000,78500000000,N/A,1.15,1.83,12.488,1.83,11970000000,12.488,3290000000,4.92,21.3,7.1,379000000,0.593,27560000000,1.218,12.252,7110000000,1.69,0.14,65,7660000,1.5,1.2,9870000,underperform
1635,23-01-2008 15:52,1201083740,cat,53.46,-41,1338.6,-38.18,-2.82,3.189,12.3,0.93,4.72,7.87,10.96,5.7,39.1,68.182,40570000000,67460000000,N/A,0.68,1.54,10.402,1.54,11970000000,10.402,3450000000,5.19,20.5,8.8,582000000,0.915,27460000000,1.183,13.535,7660000000,1.43,0.23,66,15380000,2.4,2.4,14450000,underperform
1636,26-10-2008 22:51,1225041682,cat,29.64,68.45,908.11,17.49,50.96,3.542,5.48,0.42,2.23,7.66,10.38,5.51,42.42,81.874,20210000000,53410000000,N/A,0.48,1.06,7.424,1.06,12330000000,7.424,3870000000,6.07,6.4,13.5,965000000,1.59,34160000000,1.116,15.89,5780000000,1.13,0.24,72.4,19320000,2.2,3.2,20200000,outperform
1637,28-10-2008 20:07,1225204657,cat,29.3,62.53,940.51,10.86,51.67,3.542,5.75,0.39,2.06,7.66,10.38,5.51,42.42,81.874,21180000000,53100000000,N/A,0.48,1.05,7.38,1.05,12330000000,7.38,3870000000,6.073,6.4,13.5,965000000,1.59,34160000000,1.116,15.89,5780000000,1.13,0.24,72.4,19320000,2.2,3.2,20200000,outperform
1638,18-12-2008 02:31,1229547671,cat,35.34,41.57,885.28,24.53,17.04,3.542,7.35,0.52,2.74,7.66,10.38,5.51,42.42,81.874,26930000000,59620000000,N/A,0.64,1.18,8.286,1.18,12330000000,8.286,3870000000,6.07,6.4,13.5,965000000,1.6,34160000000,1.116,15.989,5780000000,1.34,0.24,69.4,25730000,1.9,4.3,23390000,outperform
1639,19-12-2008 22:55,1229707542,cat,35.78,42.37,887.88,24.92,17.45,3.542,7.03,0.5,2.64,7.66,10.38,5.51,42.42,81.874,25750000000,58630000000,N/A,0.62,1.16,8.149,1.16,12330000000,8.149,3870000000,6.073,6.4,13.5,965000000,1.6,34160000000,1.116,15.989,5780000000,1.34,0.24,69.4,25730000,1.9,4.3,23390000,outperform
1640,03-09-2011 08:40,1315019417,cat,82.73,-5.26,1218.89,14.82,-20.08,247.48,14.12,1.12,4.27,7.83,11.7,5.65,34.36,79.99,80100000000,80100000000,9.26,0.75,1.57,9.61,1.57,11310000000,9.61,4000000000,6.05,43.6,36.7,9460000000,14.64,34390000000,1.73,20.73,80100000000,1.93,0.27,66.9,13490000,1,2.4,11900000,underperform
1641,08-11-2011 07:18,1320716894,cat,87.65,-9.46,1275.92,9.3,-18.76,233.25,14.52,1.11,4.37,7.81,11.6,5.8,35.21,86.69,94080000000,94080000000,10.52,0.61,1.69,10.56,1.69,11310000000,10.56,4350000000,6.54,44.1,41.2,1650000000,2.55,34300000000,1.46,21.9,94080000000,1.94,0.27,66.9,17260000,1.5,3,17920000,underperform
1642,02-01-2012 19:36,1325513200,cat,,,1257.6,10.89,,233.25,13.85,1.05,4.14,7.81,11.67,5.83,35.21,86.69,91230000000,91230000000,10.03,0.58,1.64,10.2,1.64,11310000000,10.2,4350000000,6.54,44.1,41.2,1650000000,2.55,34300000000,1.46,21.9,7580000000,2.11,0.27,66.9,16600000,2.1,2.9,15490000,underperform
1643,10-03-2012 09:16,1331351160,cat,99.41,-15.33,1352.63,14.17,-29.5,258.16,14.89,1.19,5.54,8.19,11.91,6.16,40.29,93.24,1.0414E+11,1.0414E+11,9.74,0.44,1.73,10.75,1.73,15730000000,10.75,4930000000,7.4,59.8,34.6,1830000000,2.83,34600000000,1.34,19.9,7010000000,1.99,0.28,64.5,13430000,1.8,2.4,14840000,underperform
1644,20-05-2012 21:07,1337528235,cat,80.96,3.09,1304.86,27.7,-24.61,232.43,11.18,0.91,3.83,8.37,12.12,6.37,37.4,97.61,92150000000,92150000000,7.73,0.52,1.46,8.97,1.46,15730000000,8.97,5290000000,7.93,29.5,23.4,1650000000,2.54,35960000000,1.39,22.95,6580000000,1.93,0.28,64.5,11700000,1.8,2,12310000,underperform
1645,19-07-2012 10:15,1342673120,cat,76.67,6.3,1376.51,22.93,-16.63,232.43,10.4,0.85,3.6,8.37,12.12,6.37,37.4,97.61,88140000000,88140000000,7.55,0.49,1.4,8.58,1.4,15730000000,8.58,5290000000,7.93,29.5,23.4,1650000000,2.54,35960000000,1.39,22.95,6580000000,1.98,0.29,65.3,18150000,2.4,3.1,16320000,underperform
1646,16-11-2012 12:42,1353049921,cat,76.48,5.49,1359.88,31.04,-25.55,222.26,8.33,0.79,2.97,9.74,13.93,6.94,40.34,103.02,89640000000,89640000000,9.27,0.65,1.34,7.41,1.34,15730000000,7.41,6530000000,9.76,48.9,4.6,3390000000,5.19,39860000000,1.41,27.35,4760000000,1.83,0.22,65,18100000,2.5,3.1,18850000,underperform
1647,23-11-2012 04:27,1353625061,cat,78.56,0.84,1409.15,26.41,-25.57,222.26,8.51,0.81,3.05,9.74,13.93,6.94,40.34,103.02,90780000000,90780000000,9.56,0.65,1.35,7.5,1.35,15730000000,7.5,6530000000,9.76,48.9,4.6,3390000000,5.19,39860000000,1.41,27.35,4760000000,1.83,0.22,65,18100000,2.5,3.1,18850000,underperform
1648,06-02-2013 09:08,1360121884,cat,91.73,-1.35,1512.12,17.81,-19.16,228.32,11.61,0.98,3.67,8.62,13.89,6.7,36.94,100.94,1.0126E+11,1.0126E+11,10.47,0.87,1.54,8.46,1.54,15730000000,8.46,5680000000,8.48,54.9,6.8,3310000000,5.05,40140000000,1.43,26.79,5240000000,1.86,0.22,65,19460000,3.4,3.4,18690000,underperform
1649,22-04-2013 03:06,1366580215,cat,78.15,28.7,1562.5,14.01,14.69,228.37,9.48,0.8,3.01,8.62,13.21,6.37,36.94,100.94,89510000000,89510000000,9.01,0.75,1.36,7.77,1.36,18020000000,7.77,5680000000,8.48,54.9,6.8,3320000000,5.08,40150000000,1.43,26.76,5240000000,1.8,0.22,62.5,18830000,3.1,3.3,19140000,outperform
1650,12-05-2013 19:32,1368367358,cat,84.99,21.21,1626.67,9.51,11.7,221.07,11.95,0.94,3.24,7.88,11.96,5.47,29.55,96.47,95150000000,95150000000,11.01,0.93,1.51,9.13,1.51,18020000000,9.13,4980000000,7.42,44.5,17.3,3610000000,5.49,40500000000,1.46,27.79,6350000000,1.79,0.22,62.5,29560000,3.7,5.1,16560000,outperform
1651,04-05-2004 11:43,1083651213,cb,27.3,24.62,1119.55,5.01,19.61,0.33,13.76,N/A,1.54,N/A,8.19,2.52,11.62,N/A,13190000000,15950000000,9.63,0.94,N/A,N/A,N/A,11390000000,N/A,944900000,5.078,262.9,24.7,52200000,0.28,2810000000,N/A,45.339001,3360000000,0.708,1.91,86.36,2700000,3.582,1.46,3050000,outperform
1652,24-11-2004 21:36,1101312376,cb,30.4,29.11,1181.76,6.18,22.93,0.293,12.7,1.14,1.51,9.06,11.16,2.86,12.95,66.295,14590000000,17280000000,9.76,0.97,1.36,N/A,1.36,11390000000,N/A,1150000000,5.995,262.9,24.7,41700000,0.22,2810000000,N/A,50.018002,4070000000,0.673,1.91,87.3,3220000,1.984,1.71,3000000,outperform
1653,28-01-2005 22:59,1106933346,cb,29.35,30.8,1171.36,7.97,22.83,0.293,12.23,1.11,1.47,9.06,11.16,2.86,12.95,66.295,14050000000,16860000000,9.41,0.96,1.32,N/A,1.32,11390000000,N/A,1150000000,5.995,262.9,24.7,41700000,0.22,2810000000,N/A,50.018002,4070000000,0.68,1.86,85.54,3060000,4.491,1.63,3240000,outperform
1654,18-03-2005 07:16,1111110365,cb,31.28,25.96,1189.65,9.53,16.43,0.278,9.84,1.16,1.5,11.75,15.7,3.72,16.77,68.205,15290000000,18080000000,9.51,0.93,1.37,N/A,1.37,11390000000,N/A,1550000000,8.01,262.9,24.7,41700000,0.21,2810000000,N/A,52.556,4070000000,0.68,1.84,86.21,3060000,2.866,1.61,3060000,outperform
1655,23-06-2006 02:44,1151010873,cb,40.14,11.31,1244.5,21.56,-10.25,0.334,10.06,1.45,1.63,14.37,19.75,3.74,17.63,34.986,20390000000,23020000000,N/A,1.04,1.63,8.003,1.63,14080000000,8.003,2030000000,4.88,43,1.6,1700000000,4.085,4210000000,0.775,30.368,3460000000,0.65,N/A,86.3,4000000,1,1,3440000,underperform
1656,23-10-2006 12:22,1161586373,cb,44.4,0.86,1377.02,10.35,-9.49,0.31,10.59,1.56,1.75,15.11,21.79,4.07,17.83,34.514,22060000000,24550000000,N/A,1.02,1.74,7.774,1.74,14080000000,7.774,2130000000,5.07,20.8,0.3,1500000000,3.644,3920000000,0.772,30.766001,3210000000,0.56,0.3,87.2,2870000,1.7,0.7,6610000,underperform
1657,21-02-2007 19:30,1172066428,cb,43.76,0.55,1457.63,-7.9,8.45,0.335,8.87,1.62,1.61,18.85,24.46,N/A,19.47,31.752,21840000000,24970000000,N/A,0.99,1.86,7.42,1.86,14080000000,7.42,2530000000,5.99,6.4,8.7,1370000000,3.319,4540000000,N/A,32.945999,N/A,0.51,0.13,84.7,2010000,1.1,0.5,1870000,outperform
1658,10-04-2007 07:27,1176170220,cb,43.09,-1.93,1448.39,-6.48,4.55,0.367,8.69,1.52,1.54,18.1,26.19,4.65,19.25,33.864,21250000000,24040000000,N/A,0.98,1.72,6.428,1.72,14000000000,6.428,2530000000,5.99,6.3,2.8,2290000000,5.61,5090000000,0.646,33.707001,3340000000,0.52,0.13,85.2,2190000,0.9,0.5,2010000,outperform
1659,25-01-2008 17:44,1201263250,cb,40.59,-7.05,1330.61,-36.85,29.8,0.29,7.16,1.34,1.33,19.86,28.8,5.03,20.22,35.277,18900000000,20470000000,N/A,N/A,1.45,4.938,1.45,14000000000,4.938,2810000000,6.88,22.2,2.8,2570000000,6.702,4140000000,0.894,37.125,3550000000,0.61,0.19,84.8,2440000,0.9,0.6,2410000,outperform
1660,14-08-2011 15:21,1313315491,cb,56.51,21.16,1172.64,19.74,1.42,25.17,8.66,1.3,1.1,15.75,23.16,3.82,13.54,44.44,19420000000,19420000000,9.96,1.11,1.44,6.11,1.44,6820000000,6.11,2120000000,6.95,19.1,2.4,1760000000,6.16,3980000000,0.79,55.23,19420000000,0.41,0.32,86.8,6320000,3,2.2,5880000,outperform
1661,10-06-2012 08:21,1339296704,cb,67.04,25.82,1314.99,24.93,0.89,23.08,12.2,1.42,1.24,12.37,18.01,3.01,10.78,47.79,21050000000,21050000000,11.9,1.35,1.56,8.44,1.56,6180000000,8.44,1680000000,5.86,0.6,0.3,1840000000,6.82,3580000000,0.76,57.38,1770000000,0.58,0.27,85.5,4100000,2.4,1.5,3980000,outperform
1662,18-05-2013 15:42,1368871968,cb,87.38,3.88,1658.78,-0.96,4.84,22.59,14.24,1.72,1.49,12.48,15.79,N/A,N/A,50.93,24100000000,24100000000,12.69,1.53,1.78,10.96,1.78,6090000000,10.96,1700000000,6.31,29.6,1.3,2580000000,9.95,3580000000,N/A,60.46,N/A,0.5,0.3,84.9,2110000,2.3,0.8,2150000,outperform
1663,11-09-2004 05:09,1094859554,cbg,6.77,143.57,1116.27,10.34,133.23,2.237,N/A,0.73,3.26,2.56,1.24,3.28,18.99,29.896,1550000000,2320000000,14.43,1.23,1.14,17.41,1.14,N/A,17.41,52130000,0.714,N/A,N/A,179590000,2.59,1010000000,1.143,6.571,N/A,N/A,55.99,74.05,N/A,2.73,1.26,N/A,outperform
1664,10-02-2005 04:35,1107990356,cbg,12.22,77.66,1197.01,5.85,71.81,1.38,45.09,1.19,5.43,2.74,8.05,3.04,15.15,34.09,2590000000,3160000000,15.71,1.14,1.33,12.86,1.33,833670000,12.86,64720000,0.82,285.3,39.3,256900000,3.6,772810000,5.776,6.813,N/A,N/A,1.04,79.66,N/A,1.904,1.13,N/A,outperform
1665,24-06-2006 13:49,1151137174,cbg,22.72,70.6,1252.2,21.56,49.04,0.791,21.96,1.65,5.97,7.85,13.08,12.32,33.66,13.666,5080000000,5500000000,N/A,1.18,1.8,11.165,1.8,1440000000,11.165,239680000,1.04,153.3,26.3,253090000,1.135,668060000,1.221,3.792,232540000,2.17,3.82,96.4,3990000,2.1,1.8,4000000,outperform
1666,23-10-2006 12:38,1161587318,cbg,25.33,0.63,1377.02,10.35,-9.72,0.461,23.35,1.77,6.19,7.88,13.87,12.99,32.59,14.326,5700000000,6220000000,N/A,1.44,1.93,11.659,1.93,1440000000,11.659,253510000,1.09,27.4,24.4,127290000,0.569,424060000,0.797,4.121,270980000,2.01,6.68,97.7,5980000,3.4,2.8,4990000,underperform
1667,20-03-2007 14:42,1174381952,cbg,34.87,-46.63,1410.94,-7.97,-38.66,2.12,25.41,1.95,6.65,7.9,13.64,8.32,32.26,17.787,7840000000,9770000000,N/A,1.13,2.42,15.011,2.42,1920000000,15.011,318570000,1.36,31.1,30,600350000,2.635,2510000000,1.161,5.195,370480000,2.49,2.54,94.4,5220000,2.6,2.3,6020000,underperform
1668,11-06-2007 10:07,1181536664,cbg,36.6,-42.46,1509.12,-9.98,-32.48,2.112,29.44,1.86,7,6.53,13.7,9.97,28.79,19.739,8370000000,10550000000,N/A,1.16,2.35,14.555,2.35,1920000000,14.555,293640000,1.24,67.6,61.6,347970000,1.522,2520000000,1.267,5.23,670470000,2.09,2.53,84.8,7100000,3.4,3.2,7300000,underperform
1669,19-08-2011 11:09,1313732379,cbg,13.72,27.99,1123.53,25.1,2.89,221.32,18.99,0.84,4.28,4.49,9.45,6.39,21.63,17.48,6630000000,6630000000,9.73,0.93,1.2,10.6,1.2,2160000000,10.6,223680000,0.77,11.7,21.4,752110000,2.37,2740000000,1.46,3.41,6630000000,2.67,1.45,95.7,6680000,1.5,2.3,7200000,outperform
1670,10-06-2012 10:07,1339303066,cbg,16.14,43.74,1314.99,24.93,18.81,235.33,22.81,0.85,4.27,3.82,9.02,6.04,18.54,19,7680000000,7680000000,10.75,0.77,1.27,11.18,1.27,2450000000,11.18,192520000,0.71,21.5,13.9,830850000,2.59,3300000000,1.4,3.78,176150000,2.26,8.87,85.9,3800000,1.3,1.3,3810000,outperform
1671,04-11-2012 01:53,1351974198,cbg,17.63,30.69,1427.59,23.84,6.85,219.81,27.59,0.91,4.24,3.55,9.14,5.43,15.72,19.53,8220000000,8220000000,12.19,0.84,1.31,11.35,1.31,2450000000,11.35,189340000,0.64,37.8,1.5,776260000,2.41,3340000000,1.26,4.16,N/A,2.26,6.03,85.8,6140000,1.6,2,5480000,outperform
1672,22-04-2013 01:19,1366573756,cbg,23.71,12.61,1562.5,13.15,-0.54,223.06,24.69,1.16,4.92,4.84,9.69,5.25,19.63,20.21,10240000000,10240000000,14.18,1.27,1.57,12.78,1.57,2770000000,12.78,314920000,0.97,116.9,13.7,1190000000,3.7,3750000000,1.37,4.78,291080000,2.17,1.52,94.1,5630000,2.2,2,7020000,underperform
1673,09-05-2013 12:41,1368083519,cbg,24.31,16.41,1626.67,8.68,7.73,187.72,24.67,1.21,5.1,4.91,9.85,6.09,20.26,20.5,10570000000,10570000000,14.62,1.29,1.59,12.9,1.59,2770000000,12.9,304310000,1,39.2,9.3,518700000,1.59,3200000000,1.14,4.82,N/A,2.15,1.52,94.1,6150000,2.6,2.2,5630000,outperform
1674,14-05-2008 15:02,1210757579,cbs,21.17,-69.96,1408.66,-36.6,-33.36,0.329,13.58,1.19,0.76,9.08,18.98,3.96,5.72,20.343,16910000000,21680000000,N/A,1.85,1.54,6.93,1.54,14070000000,6.93,1260000000,1.83,14.4,0.1,2260000000,3.317,7130000000,1.476,32.407001,2360000000,0.98,6.73,83.1,29000000,7.9,4.7,27650000,underperform
1675,18-10-2008 13:59,1224318576,cbs,7.57,64.2,907.84,20.79,43.41,0.323,5.03,0.42,0.27,9.1,18.17,3.81,5.68,20.753,6400000000,12670000000,N/A,1.39,0.9,4.181,0.9,14070000000,4.181,1270000000,1.87,1.1,0.6,813900000,1.197,7090000000,1.113,32.678001,2280000000,1.01,6.73,87.6,31800000,4.1,5.1,34590000,outperform
1676,09-04-2009 20:25,1239288942,cbs,4.98,188.35,856.56,39.44,148.91,N/A,N/A,0.24,0.39,83.68,15.48,4.01,77.64,20.828,9990000000,9990000000,N/A,N/A,0.72,3.713,0.72,5300000000,3.713,11670000000,17.43,52.4,6.2,419500000,0.618,7000000000,1.082,12.816,2150000000,1.59,6.77,83.2,N/A,N/A,N/A,48600000,outperform
1677,16-08-2011 04:03,1313447588,cbs,23.89,47.22,1192.76,17.84,29.38,60.26,14.47,1.17,1.67,8.38,16.94,5.79,12.52,21.17,21350000000,21350000000,11.16,0.59,1.49,7.17,1.49,14060000000,7.17,1200000000,1.73,163.3,7.7,1350000000,2.01,6000000000,1.45,14.89,21350000000,2.41,4.05,295.6,14240000,1.6,2.3,17830000,outperform
1678,14-11-2011 23:52,1321294955,cbs,25.17,33.61,1251.78,9.81,23.8,60.53,14.84,1.2,1.74,8.48,17.45,5.96,12.54,21.42,22220000000,22220000000,11.49,0.67,1.55,7.27,1.55,14060000000,7.27,1220000000,1.76,6.6,2.1,947000000,1.45,5990000000,1.38,15.09,22220000000,2.56,4.05,295.6,16700000,1.9,2.7,17150000,outperform
1679,17-07-2012 13:58,1342513690,cbs,31.18,66.55,1363.67,23.26,43.29,59.22,14.48,1.39,2.04,10,19.04,6.61,14.68,22.28,25550000000,25550000000,11.13,0.89,1.74,7.67,1.74,14240000000,7.67,1450000000,2.17,79.7,11.8,794000000,1.23,5920000000,1.39,15.41,1500000000,1.86,1.46,84.5,12470000,1.9,2.1,14860000,outperform
1680,14-11-2012 06:45,1352855713,cbs,32.62,84.43,1355.49,32.1,52.33,57.61,14.68,1.5,2.14,10.62,19.82,6.89,15.23,22.55,26820000000,26820000000,11.81,0.93,1.84,7.84,1.84,14240000000,7.84,1540000000,2.34,15.7,1.6,947000000,1.49,5930000000,1.58,16.15,1550000000,1.78,1.38,83.1,9970000,1.3,1.7,10090000,outperform
1681,18-11-2012 18:35,1353243913,cbs,32.66,80.47,1353.33,32.38,48.09,57.61,14.35,1.45,2.07,10.62,19.82,6.89,15.23,22.55,26330000000,26330000000,11.55,0.9,1.8,7.7,1.8,14240000000,7.7,1540000000,2.34,15.7,1.6,947000000,1.49,5930000000,1.58,16.15,1550000000,1.78,1.38,83.1,9970000,1.3,1.7,10090000,outperform
1682,22-04-2013 06:29,1366592357,cbs,46.21,28.39,1562.5,14.66,13.73,57.99,19.28,2,2.76,11.17,21.39,7.15,16.24,21.95,34190000000,34190000000,13.59,1.02,2.43,9.8,2.43,14090000000,9.8,1630000000,2.39,N/A,N/A,708000000,1.13,5920000000,1.45,16.21,1820000000,1.81,1.49,86.6,14280000,2.1,N/A,13620000,outperform
1683,11-05-2013 22:17,1368290858,cbs,46.21,24.61,1632.69,9.73,14.88,68.84,18.78,2.01,3.06,11.54,21.8,7.44,17.56,22.58,35140000000,35140000000,14,1.13,2.45,9.77,2.45,14090000000,9.77,1700000000,2.54,22,6.4,409000000,0.67,6470000000,1.18,15.33,1760000000,1.8,1.49,86.6,14430000,2.2,2.6,14280000,outperform
1684,03-11-2003 14:07,1067848645,cce,11.75,3.66,1059.02,6.76,-3.1,2.937,14.88,0.51,2.26,3.5,8.28,2.5,17.45,38.867,9120000000,20870000000,14.4,1.3,1.17,14.09,1.17,6470000000,14.09,623000000,1.355,N/A,7.6,172000000,0.38,11880000000,0.825,8.91,N/A,0.169,48.9,36.17,6890000,5.623,2.98,6410000,underperform
1685,18-05-2004 09:52,1084854151,cce,15.55,-20.39,1091.49,8.62,-29.01,2.605,16.57,0.71,2.77,4.2,9.51,2.97,18.66,38.73,12690000000,24330000000,16.07,1.77,1.36,8.71,1.36,7160000000,8.71,751000000,1.629,36.8,2.6,69000000,0.15,11710000000,0.785,9.754,1800000000,0.082,48.99,37.36,6750000,6.711,2.82,6510000,underperform
1686,28-01-2005 16:54,1106911497,cce,12.56,-11.86,1171.36,7.97,-19.83,2.188,15.66,0.57,2.02,3.56,8.58,2.51,14.1,38.438,10040000000,21220000000,16.08,1.88,1.17,7.93,1.17,7160000000,7.93,643000000,1.366,36.8,2.6,131000000,0.28,11110000000,0.989,10.822,1820000000,0.025,48.98,40.27,5920000,4.942,2.47,5420000,underperform
1687,29-06-2006 06:02,1151541178,cce,11.69,21.81,1272.87,18.11,3.7,1.852,19.3,0.49,1.63,2.57,8.19,3.78,8.8,39.928,9290000000,19690000000,N/A,1.89,1.05,7.617,1.05,7520000000,7.617,484000000,1.01,65.2,3.1,126000000,0.266,10530000000,0.952,11.986,1750000000,1.19,6.21,41,4720000,3.5,1.1,4440000,outperform
1688,18-07-2006 14:12,1153212157,cce,12.34,14.1,1236.86,25.01,-10.91,1.852,20.48,0.52,1.71,2.57,8.19,3.78,8.8,39.928,9860000000,20110000000,N/A,1.95,1.07,7.781,1.07,7520000000,7.781,484000000,1.01,65.2,3.1,126000000,0.266,10530000000,0.952,11.986,1750000000,1.18,6.21,40.9,4720000,3.5,1.1,4440000,underperform
1689,23-10-2006 12:40,1161587403,cce,12.36,18.04,1377.02,10.35,7.69,1.753,20.36,0.52,1.61,2.56,8.12,3.73,8.45,40.561,9920000000,20700000000,N/A,1.83,1.08,7.962,1.08,7520000000,7.962,490000000,1.02,1.8,6.4,161000000,0.339,10810000000,1.099,12.972,1430000000,1.15,6.19,41.8,5530000,3.8,1.3,4680000,outperform
1690,15-01-2007 03:10,1168810807,cce,12.4,23.23,1430.73,-3.48,26.71,1.6,19.74,0.52,1.58,2.62,7.83,3.73,8.42,41.143,10040000000,20180000000,N/A,1.98,1.04,7.839,1.04,7520000000,7.839,511000000,1.07,10.9,6.3,120000000,0.251,10250000000,1.063,13.412,1370000000,1.01,6.16,41.7,10120000,4.5,2.3,10120000,outperform
1691,15-12-2007 04:42,1197673946,cce,15.48,-59.24,1486.59,-41.24,-18,1.822,N/A,0.64,2.41,5.67,7.51,3.81,19.63,42.592,12850000000,22690000000,N/A,2.4,1.11,8.808,1.11,7820000000,8.808,1160000000,2.42,25.8,3.6,130000000,0.268,9820000000,1.057,11.112,1610000000,0.64,44.6,52.4,12860000,6.4,2.9,12410000,underperform
1692,03-06-2008 03:30,1212444019,cce,11.65,-9.18,1377.65,-32.37,23.19,1.698,13.8,0.46,1.72,3.31,7.31,4.07,13.74,44.041,9650000000,19450000000,N/A,1.69,0.92,7.437,0.92,7980000000,7.437,704000000,1.44,46.7,7.1,60000000,0.123,9690000000,0.758,11.711,1660000000,0.65,38.57,53.9,12770000,3.8,2.7,14920000,outperform
1693,28-10-2008 19:21,1225201906,cce,5.63,108.35,940.51,10.86,97.49,3.807,N/A,0.2,1.69,12.69,7,4.26,72.87,44.486,4450000000,13820000000,N/A,1.27,0.64,5.37,0.64,7980000000,5.37,2730000000,5.645,N/A,4.8,135000000,0.277,9670000000,0.815,5.207,1630000000,0.64,44.34,52.4,11490000,2.8,2.5,11960000,outperform
1694,26-12-2008 22:24,1230310485,cce,7.2,83.33,872.8,28.39,54.94,3.717,N/A,0.26,2.27,12.74,6.83,4.32,70.38,45.114,5780000000,14750000000,N/A,5.43,0.68,5.756,0.68,7980000000,5.756,2790000000,5.75,20.1,6.3,383000000,0.785,9390000000,0.761,5.179,1670000000,1.36,44.34,52.6,8560000,1.8,1.8,9490000,outperform
1695,18-07-2011 05:02,1310945527,cce,25.75,-1.32,1305.44,4.46,-5.78,79.7,15.76,1.3,2.84,8.65,11.93,6.32,19.17,20.95,11410000000,11410000000,11.94,1.36,1.62,10.22,1.62,2480000000,10.22,610000000,1.79,11.7,22.3,321000000,0.99,2570000000,1.35,9.93,11410000000,1.29,0.08,82.9,2320000,0.7,0.7,2850000,underperform
1696,14-11-2012 04:24,1352847276,cce,28.16,45.1,1355.49,32.1,13,120.21,13.37,1.09,3.06,8.58,12.38,6.56,23.05,26.77,11400000000,11400000000,11.85,1.59,1.42,8.72,1.42,3030000000,8.72,690000000,2.25,7.4,3.3,805000000,2.8,3440000000,1.41,9.98,892000000,0.83,6.42,81.5,4030000,1.9,1.3,4860000,outperform
1697,18-11-2012 13:45,1353226554,cce,28.18,44.14,1353.33,32.38,11.76,120.21,13.16,1.06,2.98,8.58,12.38,6.56,23.05,26.77,11150000000,11150000000,11.67,1.55,1.39,8.53,1.39,3030000000,8.53,690000000,2.25,7.4,3.3,805000000,2.8,3440000000,1.41,9.98,892000000,0.83,6.42,81.5,4030000,1.9,1.3,4860000,outperform
